property_type,society,sector,price_in_lacs,price_per_sqft_inrs,builtup,bedRoom,bathroom,balcony,floorNum,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
flat,smart world gems,sector 89 ,90.0,8159.0,998.0,2,2,2,3.0,New Property,0.0,0,1,0,0,1,67.0
flat,aipl peaceful homes,sector 70a ,275.0,12791.0,2150.0,3,3,3+,14.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,bptp astaire gardens,sector 70a ,120.0,7058.0,1450.0,3,3,3+,2.0,Relatively New,0.0,0,0,0,0,0,42.0
flat,viridian the plaza 106,sector 106 ,46.0,6571.0,778.0,1,1,1,18.0,New Property,0.0,0,0,0,0,0,51.0
flat,signature global city,sector 37d ,110.0,8494.0,1439.0,3,3,2,2.0,Under Construction,0.0,0,0,0,0,0,79.0
flat,pareena mi casa,sector 68 ,115.0,9236.0,1127.0,2,2,3,8.0,New Property,0.0,0,0,0,0,0,58.0
flat,huda housing board society,sector 52 ,45.0,9745.0,512.0,1,1,0,0.0,Moderately Old,2.0,0,0,1,0,0,72.0
flat,signature the serenas,sohna road,45.0,8474.0,590.0,2,2,1,10.0,New Property,2.0,0,0,0,0,0,142.0
flat,signature global orchard avenue,sector 93 ,40.0,5479.0,730.0,2,2,0,0.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,trisara our homes 3,sohna road,40.3,4478.0,900.0,2,2,2,1.0,Relatively New,0.0,0,0,0,0,0,52.0
flat,m3m heights,sector 65 ,225.0,13608.0,1592.0,2,2,3,5.0,Under Construction,0.0,0,0,0,0,0,15.0
flat,adani brahma samsara vilasa,sector 63 ,340.0,10000.0,3077.0,3,3,3+,1.0,New Property,2.0,0,0,0,0,0,24.0
flat,vatika independent floors,sector 82 ,145.0,8056.0,1800.0,4,3,0,1.0,Relatively New,0.0,0,0,0,0,0,29.0
flat,tulip violet,sector 69 ,120.0,10909.0,1100.0,2,3,0,0.0,Relatively New,0.0,0,0,0,0,0,25.0
flat,m3m heights,sector 65 ,190.0,15000.0,1141.0,2,2,3,4.0,Under Construction,0.0,0,0,0,0,0,38.0
flat,godrej icon,sector 88a ,165.0,9041.0,1652.0,3,3,3,12.0,New Property,2.0,0,0,0,0,0,38.0
flat,m3m skywalk,sector 74 ,270.0,13379.0,2018.09,3,3,3,13.0,New Property,0.0,0,0,0,1,0,54.0
flat,signature global park,sohna road,54.0,6388.0,676.0,2,2,3,4.0,New Property,0.0,0,0,0,0,0,44.0
flat,hcbs sports ville,sohna road,22.0,3142.0,778.0,1,1,1,1.0,New Property,2.0,0,0,0,0,0,103.0
flat,gls arawali homes,sohna road,29.0,6035.0,533.0,2,2,2,9.0,Relatively New,0.0,0,0,0,0,0,44.0
flat,global hill view,sector 11 ,32.5,4271.0,761.0,2,2,0,11.0,Relatively New,0.0,0,0,0,0,0,38.0
flat,zara aavaas,sector 104 ,20.0,6645.0,301.0,1,1,1,3.0,Relatively New,2.0,0,0,0,0,0,49.0
flat,chintamani,sector 103 ,157.0,8509.0,1845.0,3,3,3,1.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,signature global city,sector 37d ,80.0,8421.0,860.0,2,2,2,2.0,Under Construction,0.0,0,0,0,0,0,29.0
flat,signature global city 37d ph 2,sector 37d ,135.0,9375.0,1600.0,3,3,3+,3.0,Under Construction,0.0,0,0,1,0,0,49.0
flat,tulip violet,sector 69 ,200.0,10167.0,2185.0,4,4,1,12.0,Relatively New,2.0,0,0,0,0,0,49.0
flat,signature global park,sohna road,87.0,7190.0,1210.0,3,2,3,4.0,Relatively New,0.0,0,0,0,0,0,101.0
flat,eldeco accolade,sohna road,78.0,6170.0,1144.0,2,2,2,3.0,Relatively New,2.0,0,0,0,0,0,13.0
flat,chd avenue,sector 71 ,95.0,7929.0,1084.0,2,2,2,5.0,Moderately Old,0.0,0,0,0,0,0,0.0
flat,raheja navodaya,sector 92 ,110.0,4681.0,2350.0,3,2,3,0.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,birla navya,sector 63a ,330.0,15348.0,2150.12,3,3,3,4.0,Under Construction,0.0,1,0,0,0,0,31.0
flat,central park flower valley aqua front towers,sector 33,296.0,13870.0,2371.0,4,4,3,1.0,New Property,0.0,1,0,0,0,0,0.0
flat,sare green parc phase 3,sector 92 ,79.0,6086.0,1175.0,3,2,2,15.0,New Property,0.0,0,0,0,0,0,55.0
flat,sare crescent parc royal greens phase 1,sector 92 ,79.0,6086.0,1175.0,3,2,2,15.0,New Property,0.0,0,0,0,0,0,61.0
flat,godrej nature plus,sector 33,170.0,12592.0,1500.0,3,3,3+,6.0,New Property,0.0,1,0,0,0,0,24.0
flat,godrej oasis,sector 88a ,140.0,7567.0,1674.0,3,3,3+,4.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,sare homes,sector 92 ,58.0,4098.0,1281.0,3,3,3,3.0,New Property,1.0,0,0,0,0,0,26.0
flat,bestech altura,sector 79 ,255.0,9532.0,2675.0,4,5,2,4.0,New Property,2.0,1,0,0,0,0,42.0
flat,hero homes,sector 104 ,190.0,11249.0,1365.0,3,3,3,16.0,Under Construction,0.0,0,0,1,0,0,67.0
flat,m3m sierra 68,sector 68 ,125.0,10245.0,938.0,2,2,3,4.0,New Property,0.0,0,0,0,0,0,0.0
flat,indiabulls centrum park,sector 103 ,165.0,8250.0,1683.0,3,3,3+,15.0,Relatively New,0.0,0,1,0,0,0,16.0
flat,sare green parc 2,sector 92 ,75.0,4745.0,1415.0,3,3,3,2.0,Relatively New,2.0,0,0,0,0,1,96.0
flat,dlf express greens,manesar,160.0,6808.0,2611.0,4,6,3+,4.0,Relatively New,2.0,1,1,1,0,0,49.0
flat,m3m woodshire,sector 107 ,115.0,7496.0,1281.0,2,2,3,0.0,Relatively New,2.0,0,1,0,0,0,117.0
flat,hero homes,sector 104 ,140.0,15826.0,1120.0,3,2,2,4.0,Under Construction,0.0,0,0,0,0,0,56.0
flat,vipul lavanya,sector 81 ,128.0,7174.0,1982.0,3,3,3,1.0,Moderately Old,0.0,1,0,1,0,0,0.0
flat,signature global park,sohna road,75.0,6938.0,1201.0,3,2,3+,4.0,New Property,0.0,0,0,0,0,0,81.0
flat,suncity vatsal valley,gwal pahari,100.0,13340.0,833.0,2,2,2,3.0,New Property,0.0,0,0,0,0,0,31.0
flat,signature global superbia,sector 95 ,40.0,6728.0,660.0,2,2,3,2.0,Under Construction,0.0,0,0,0,0,0,24.0
flat,shree vardhman victoria,sector 70 ,175.0,8974.0,1950.0,3,4,2,16.0,Relatively New,0.0,1,0,1,0,0,44.0
flat,m3m heights,sector 65 ,210.0,16653.0,1015.0,2,2,3,8.0,New Property,0.0,0,0,0,0,0,15.0
flat,smart world orchard,sector 61 ,250.0,16139.0,1549.0,3,3,1,1.0,Under Construction,0.0,0,0,0,0,0,49.0
flat,karmyogi apartment,sector 10a ,230.0,6467.0,3950.0,6,4,2,6.0,Moderately Old,0.0,0,0,0,0,0,66.0
flat,emaar palm gardens,sector 83 ,180.0,9474.0,1900.0,3,4,0,9.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,smart world orchard,sector 61 ,200.0,12911.0,1721.0,3,3,2,3.0,New Property,0.0,0,0,0,0,1,66.0
flat,supertech araville,sector 79 ,100.0,6535.0,1700.0,2,2,3,4.0,Relatively New,0.0,0,1,0,0,0,77.0
flat,orris aster court,sector 85 ,90.0,5671.0,1436.0,3,3,3,8.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,dlf beverly park,sector 25,800.0,15384.0,5777.0,5,5,3+,2.0,Old Property,0.0,1,1,1,0,1,45.0
flat,aipl club residences,sector 70a ,95.0,10215.0,930.0,2,2,1,11.0,New Property,0.0,0,0,0,0,0,152.0
flat,surya vihar rwa,sector 21,130.0,6500.0,2400.0,5,5,2,2.0,Old Property,0.0,1,1,0,1,0,37.0
flat,m3m golf hills,sector 79 ,145.0,10211.0,1578.0,2,2,3,15.0,Under Construction,0.0,0,0,0,0,0,58.0
flat,elevate,sector 50 ,675.0,19882.0,3395.0,4,4,0,10.0,Moderately Old,0.0,0,0,0,0,0,73.0
flat,signature global city,sector 37d ,125.0,6082.0,2283.0,3,3,3,4.0,Under Construction,0.0,0,0,0,0,0,46.0
flat,adani brahma samsara vilasa,sector 63 ,449.0,14254.0,3149.99,4,4,3+,3.0,New Property,0.0,0,0,0,0,0,0.0
flat,dlf the grove,sector 43,600.0,25000.0,2666.0,4,4,2,1.0,Under Construction,2.0,1,0,0,0,0,26.0
flat,suncity vatsal valley,gwal pahari,153.0,10699.0,1589.0,3,3,3,2.0,New Property,1.0,0,0,0,0,0,123.0
flat,sare green parc phase 3,sector 92 ,70.0,5279.0,1325.0,3,2,2,4.0,Relatively New,2.0,0,0,0,0,0,69.0
flat,pivotal devaan apartments,sector 84 ,39.0,6500.0,549.0,2,2,0,5.0,Relatively New,0.0,0,0,0,0,0,44.0
flat,signature global park,sohna road,56.0,6812.0,913.0,2,2,3,3.0,New Property,0.0,0,0,0,0,0,35.0
flat,conscient elevate,sector 59 ,675.0,19882.0,2567.0,4,4,2,10.0,New Property,0.0,1,0,0,0,0,35.0
flat,signature global city 92,sector 92 ,99.0,9074.0,1091.0,3,2,3,1.0,Under Construction,0.0,0,0,0,0,0,45.0
flat,godrej air,sector 85 ,140.0,10000.0,1400.0,2,2,3,23.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,pyramid urban,sector 67a ,60.0,8571.0,634.0,2,2,2,14.0,New Property,0.0,0,0,0,0,0,87.0
flat,hero homes,sector 104 ,135.0,9565.0,1093.0,3,2,2,18.0,New Property,0.0,0,0,0,0,0,90.0
flat,central park flower valley,sohna road,120.0,6742.0,1780.0,3,3,0,11.0,Relatively New,0.0,0,0,0,0,0,31.0
flat,supertech araville,sector 79 ,71.5,5522.0,1295.0,2,2,0,9.0,Under Construction,0.0,0,0,0,0,0,37.0
flat,apna enclave,sector 3 ,58.0,6105.0,900.0,2,2,2,2.0,Old Property,1.0,0,0,0,0,0,0.0
flat,m3m soulitude,sector 89 ,114.0,8000.0,1581.0,3,3,2,2.0,Under Construction,1.0,0,1,0,0,0,76.0
flat,on request,sector 103 ,169.0,9146.0,1670.0,3,3,3+,8.0,Relatively New,0.0,0,0,0,0,0,8.0
flat,raheja maheshwara,sohna road,48.0,4367.0,995.0,2,2,2,11.0,Under Construction,2.0,0,0,0,0,0,52.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,199.0,20664.0,1145.0,2,2,2,14.0,New Property,2.0,0,0,0,0,0,24.0
flat,vipul lavanya,sector 81 ,75.0,5966.0,1396.0,2,2,2,7.0,Moderately Old,0.0,0,0,0,0,0,51.0
flat,godrej,sector 79 ,250.0,11141.0,2244.0,3,3,3+,5.0,Relatively New,1.0,0,0,0,0,0,77.0
flat,signature global park,sohna road,58.0,7056.0,822.0,2,2,2,3.0,Relatively New,0.0,0,0,0,0,0,53.0
flat,ansal heights 86,sector 86 ,64.0,4706.0,1360.0,2,2,1,3.0,New Property,0.0,0,0,0,0,0,0.0
flat,umang winter hills,sector 77 ,120.0,6586.0,1822.0,3,3,3,14.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,orris aster court,sector 85 ,93.0,5671.0,1587.0,3,3,3,8.0,Relatively New,0.0,0,0,0,0,0,54.0
flat,supertech hues,sector 68 ,80.0,6779.0,1180.0,2,2,3+,14.0,New Property,0.0,0,0,0,0,0,74.0
flat,signature global synera,sector 81 ,31.0,7434.0,366.0,1,1,1,13.0,Relatively New,0.0,0,0,0,0,0,66.0
flat,"new colony, gurgaon",sector 7,80.0,8100.0,1100.0,3,2,1,4.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,pyramid urban,sector 67a ,70.0,11844.0,657.0,2,2,1,14.0,New Property,0.0,0,0,0,0,0,108.0
flat,oriental valley chs,sector 9a ,150.0,8108.0,2055.0,4,3,3+,8.0,Moderately Old,0.0,0,0,0,0,0,96.0
flat,avl 36 gurgaon,sector 36a ,40.0,10204.0,435.0,1,1,1,4.0,Relatively New,2.0,0,0,0,0,0,110.0
flat,smart world gems,sector 89 ,110.0,9972.0,1103.0,3,1,0,0.0,New Property,0.0,0,0,0,0,0,90.0
flat,signature global grand iva,sector 103 ,50.0,6667.0,750.0,2,2,0,10.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,central park flower valley,sector 33,135.0,10384.0,1444.0,3,2,2,3.0,New Property,0.0,0,0,0,0,0,15.0
flat,orchid island,sector 51 ,170.0,10651.0,1773.0,3,4,3,2.0,Moderately Old,0.0,0,0,1,1,0,49.0
flat,pivotal riddhi siddhi,sector 99 ,72.0,947.0,784.0,2,2,2,12.0,Relatively New,0.0,0,0,0,1,0,41.0
flat,pivotal devaan,sector 84 ,35.0,7246.0,537.0,2,2,2,4.0,Relatively New,0.0,0,0,0,0,0,30.0
flat,511 sarahah tower,sector 12,60.0,8333.0,800.0,2,2,1,0.0,New Property,0.0,0,0,1,0,0,0.0
flat,m3m sierra 68,sector 68 ,120.0,9000.0,982.0,2,2,3,1.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,signature global grand iva,sector 103 ,50.0,6250.0,698.0,2,2,2,10.0,Relatively New,0.0,0,0,0,0,0,58.0
flat,kendriya vihar,sector 56 ,47.0,7768.0,672.0,1,1,1,3.0,Old Property,0.0,0,0,0,0,0,72.0
flat,parsvnath exotica,sector 53 ,500.0,17241.0,3222.0,3,4,3,7.0,Old Property,2.0,1,0,0,0,0,69.0
flat,emaar mgf palm studios,sector 66 ,170.0,13502.0,1073.0,2,2,2,7.0,Relatively New,0.0,0,0,0,0,1,42.0
flat,ild greens,sector 37c ,95.0,5066.0,1697.0,3,3,3+,0.0,New Property,2.0,0,0,0,0,0,31.0
flat,dlf the skycourt,sector 86 ,220.00000000000003,11500.0,1747.0,3,3,1,7.0,Relatively New,1.0,0,0,1,0,0,45.0
flat,signature global city 81,sector 81 ,82.5,8639.0,955.0,2,2,3,2.0,Relatively New,1.0,0,0,0,0,0,160.0
flat,spaze privvy the address,sector 93 ,125.0,5701.0,2105.0,4,4,3,16.0,Relatively New,1.0,0,0,0,0,0,93.0
flat,supertech new soft launch,sector 68 ,84.0,7119.0,1180.0,2,2,2,7.0,New Property,2.0,0,0,0,0,0,7.0
flat,emaar mgf emerald floors,sector 65 ,320.0,10159.0,3150.0,4,3,2,1.0,Relatively New,0.0,1,0,0,0,0,44.0
flat,mapsko casa bella,sector 82 ,175.0,6903.0,2535.0,4,5,3+,1.0,Relatively New,0.0,0,0,0,0,0,61.0
flat,trisara our homes 3,sohna road,35.0,5564.0,699.0,2,2,1,2.0,New Property,0.0,0,0,0,0,0,37.0
flat,elan the presidential,sector 106 ,390.0,15918.0,2450.0,3,3,0,20.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,belgravia resort residences,sector 48 ,345.0,18459.0,1869.01,3,3,3,14.0,Moderately Old,0.0,0,0,0,0,0,0.0
flat,tulip ivory,sector 70 ,235.0,9791.0,2666.0,4,4,3+,8.0,Moderately Old,0.0,1,0,0,0,0,0.0
flat,ats marigold,sector 89 ,150.0,8500.0,1480.0,3,3,3,5.0,Under Construction,0.0,0,0,0,0,0,77.0
flat,aipl zen residences,sector 70a ,134.0,10276.0,1180.0,2,2,3+,17.0,New Property,0.0,0,0,0,0,0,0.0
flat,indiabulls enigma,sector 110 ,340.0,10000.0,3077.0,4,5,3,3.0,Relatively New,0.0,1,0,0,1,0,0.0
flat,tulip yellow,sector 69 ,180.0,10563.0,1893.0,3,3,3,14.0,Under Construction,2.0,0,0,0,0,0,74.0
flat,sare green parc phase 3,sector 92 ,110.0,6875.0,1778.0,4,3,2,12.0,New Property,2.0,0,0,0,0,0,42.0
flat,smart world gems,sector 89 ,97.0,8794.0,1103.0,2,2,3+,2.0,New Property,0.0,0,0,0,0,0,49.0
flat,adani brahma samsara vilasa,sector 63 ,325.0,29545.0,2700.0,3,3,3,4.0,New Property,0.0,0,0,0,0,1,49.0
flat,smart world orchard,sector 61 ,255.0,15644.0,1630.02,3,3,2,4.0,New Property,0.0,0,0,0,0,1,37.0
flat,sare green parc 2,sector 92 ,61.0,4837.0,1141.0,3,2,2,6.0,Under Construction,0.0,0,0,0,0,1,56.0
flat,spaze privy,sector 72 ,190.0,9620.0,1975.0,3,3,3,10.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,signature global park,sohna road,75.0,6938.0,1081.0,2,2,0,1.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,eldeco accolade,sohna road,135.0,6136.0,2444.0,3,3,3,2.0,New Property,0.0,1,0,0,0,0,31.0
flat,tulip violet,sector 69 ,165.0,8872.0,1578.0,3,3,2,1.0,Relatively New,2.0,0,0,0,0,0,125.0
flat,bptp park generations,sector 37d ,150.0,9868.0,1376.0,3,2,3+,17.0,Relatively New,0.0,0,0,0,0,0,47.0
flat,spaze privy,sector 72 ,190.0,9620.0,1788.0,3,3,3,10.0,Moderately Old,0.0,1,0,0,0,0,15.0
flat,central park resorts,sector 48 ,1500.0,22388.0,7443.0,5,6,3+,17.0,Relatively New,2.0,1,1,1,0,0,49.0
flat,puri diplomatic greens,sector 111 ,390.0,13000.0,2996.0,4,5,3+,6.0,Relatively New,0.0,1,0,0,0,0,77.0
flat,breez global heights,sohna road,46.0,4842.0,800.0,2,2,2,4.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,shri ram apartments,sector 4,32.0,3368.0,1055.0,2,2,1,4.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,breez global hill view,sohna road,42.0,7174.0,650.0,2,2,1,18.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,dlf the arbour,sector 63 ,780.0,19747.0,3950.0,4,4,0,6.0,New Property,0.0,0,0,0,0,0,49.0
flat,bsf chs,gwal pahari,95.0,5937.0,1778.0,3,3,3,13.0,Old Property,0.0,0,0,0,0,0,60.0
flat,kibithu villas,sector 48 ,345.0,12777.0,3000.0,4,4,3+,2.0,Moderately Old,0.0,0,0,0,0,0,63.0
flat,tulip orange,sector 70 ,110.0,8148.0,1350.0,3,2,2,5.0,Relatively New,0.0,0,0,0,0,0,105.0
flat,hsiidc sidco shivalik apartments,manesar,85.0,5102.0,1508.0,3,2,2,5.0,Moderately Old,2.0,0,0,0,0,0,90.0
flat,tarc maceo,sector 91 ,95.0,5954.0,1186.0,2,2,2,10.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,dnha group housing society,manesar,75.0,4518.0,1502.0,3,2,2,5.0,Moderately Old,0.0,0,0,0,0,0,60.0
flat,nbcc heights,sector 89 ,75.0,6578.0,1032.0,2,2,2,6.0,Moderately Old,0.0,0,0,0,0,0,60.0
flat,vatika gurgaon,sector 83 ,140.0,6628.0,1570.0,3,3,2,7.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,malibu towers,sector 47,245.00000000000003,10698.0,2544.0,3,4,2,1.0,Old Property,0.0,0,1,0,0,0,33.0
flat,supertech hues,sector 68 ,100.0,8474.0,1311.0,2,2,3,23.0,New Property,0.0,0,0,0,0,0,109.0
flat,m3m soulitude,sector 89 ,125.0,8784.0,1581.0,3,3,2,3.0,New Property,2.0,0,1,0,0,0,0.0
flat,tulip purple,sector 69 ,260.0,10833.0,2172.0,4,4,3+,4.0,Moderately Old,2.0,1,0,0,0,0,16.0
flat,park view apartments,sector 15 ,160.0,11034.0,1611.0,3,3,3+,2.0,Moderately Old,0.0,0,0,1,0,0,15.0
flat,tulip petals,sector 89 ,110.0,7097.0,1550.0,3,2,3,4.0,New Property,0.0,0,0,0,0,0,83.0
flat,ansal plaza,sector 2,100.0,10000.0,1000.0,2,3,0,1.0,Moderately Old,0.0,0,0,0,0,0,42.0
flat,krisumi waterfall residences,sector 36a ,365.0,14381.0,2297.0,3,3,2,17.0,New Property,0.0,0,0,0,0,0,0.0
flat,chd avenue,sector 71 ,140.0,7945.0,1957.0,3,3,2,1.0,Moderately Old,0.0,0,0,1,0,0,67.0
flat,smart world orchard,sector 61 ,260.0,14723.0,1765.94,3,3,2,2.0,New Property,0.0,0,0,0,0,0,49.0
flat,m3m skywalk,sector 74 ,160.0,11379.0,1273.0,2,2,2,28.0,New Property,0.0,0,0,0,0,0,72.0
flat,vatika city homes,sector 83 ,75.0,5660.0,1199.0,2,2,2,3.0,Relatively New,0.0,0,0,0,0,0,0.0
flat,emaar the palm drive,sector 66 ,390.0,18636.0,2200.0,3,4,3,2.0,Relatively New,0.0,0,0,0,0,0,42.0
flat,m3m sky lofts,sector 71 ,100.0,11500.0,869.0,1,1,1,9.0,Moderately Old,2.0,0,0,0,0,0,5.0
flat,raheja vedaanta,sector 108 ,70.0,4522.0,1548.0,2,2,3,1.0,Relatively New,2.0,0,0,0,0,0,94.0
flat,ashiana anmol,sohna road,90.0,7059.0,1275.0,2,2,2,8.0,Relatively New,0.0,0,0,0,0,0,61.0
flat,sidhartha ncr one phase,sector 95 ,60.0,4800.0,1250.0,2,2,3,10.0,New Property,0.0,0,0,0,0,0,57.0
flat,chintels paradiso,sector 109 ,197.0,7490.0,2380.0,4,4,2,11.0,Relatively New,0.0,1,0,1,0,0,49.0
flat,ild grand,sector 37c ,135.0,7142.0,1820.0,3,3,0,1.0,New Property,0.0,0,0,0,0,0,60.0
flat,ramprastha the edge towers,sector 37d ,75.0,5319.0,1410.0,2,2,3,19.0,Moderately Old,0.0,0,0,0,0,0,96.0
flat,pioneer park,sector 61 ,160.0,11594.0,1533.0,2,2,2,21.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,trisara our homes 3,sohna road,39.5,6561.0,669.0,2,2,1,0.0,New Property,0.0,0,0,0,0,0,31.0
flat,ashiana anmol,sohna road,99.0,8215.0,1045.0,2,2,2,6.0,Under Construction,0.0,0,0,0,0,0,0.0
flat,paras dews,sector 106 ,210.0,8917.0,2131.0,4,6,3+,6.0,Relatively New,2.0,1,0,0,0,1,123.0
flat,umang monsoon breeze,sector 78 ,69.0,5390.0,1422.0,2,2,2,11.0,Moderately Old,0.0,0,0,0,0,0,80.0
flat,m3m soulitude,sector 89 ,100.0,9066.0,1225.0,2,2,2,2.0,New Property,0.0,0,1,0,0,0,99.0
flat,signature global park 4,sector 36,85.0,11333.0,833.0,3,2,3,1.0,New Property,0.0,0,0,0,0,0,68.0
flat,hcbs sports ville,sohna road,32.0,4301.0,743.0,2,2,1,3.0,Relatively New,0.0,0,0,0,0,0,42.0
flat,raheja the vedaanta floors,sector 108 ,70.0,4521.0,1720.0,2,2,3,1.0,Moderately Old,0.0,0,0,0,0,0,77.0
flat,kamal residence,sohna road,40.0,7633.0,582.0,2,2,1,0.0,New Property,0.0,0,0,0,0,1,15.0
flat,m3m soulitude,sector 89 ,142.0,9978.0,1581.0,3,3,2,3.0,New Property,1.0,0,0,0,0,0,30.0
flat,rof ananda,sector 95 ,38.0,5899.0,715.0,2,2,2,5.0,Relatively New,2.0,0,1,0,0,0,81.0
flat,gls arawali homes,sohna road,26.0,4513.0,640.0,2,2,2,4.0,Relatively New,0.0,0,0,0,0,0,68.0
flat,avl 36 gurgaon,sector 36a ,50.0,8333.0,600.0,1,1,1,5.0,Relatively New,0.0,0,0,0,0,0,106.0
flat,tata primanti,sector 72 ,650.0,15294.0,3847.0,4,4,3+,0.0,Relatively New,0.0,1,1,1,0,0,56.0
flat,bestech altura,sector 79 ,190.0,9000.0,2389.0,3,4,2,11.0,New Property,1.0,1,0,0,0,0,23.0
flat,eldeco accolade,sohna road,85.0,6724.0,978.0,2,2,3,10.0,New Property,1.0,0,0,0,0,0,151.0
flat,adarsh nagar,sector 12,65.0,6190.0,1166.0,3,3,1,1.0,New Property,0.0,0,0,0,0,0,49.0
flat,g l s arawali homes,sohna road,26.0,4513.0,521.0,2,2,2,1.0,Moderately Old,0.0,0,0,0,0,0,0.0
flat,gls arawali homes,sohna road,35.0,6076.0,521.0,2,2,2,12.0,New Property,0.0,0,0,0,0,0,0.0
flat,ild greens,sector 37c ,105.0,7500.0,1500.0,3,3,3,4.0,New Property,0.0,0,0,0,0,0,0.0
flat,piedmont taksila heights,sector 37c ,90.0,5855.0,1537.0,3,3,3,9.0,Moderately Old,1.0,0,0,0,0,0,49.0
flat,dlf the arbour,sector 63 ,850.0,21519.0,3950.0,4,4,0,27.0,New Property,2.0,0,0,0,0,0,56.0
flat,suncity avenue 76,sector 76 ,75.0,10204.0,665.0,2,2,2,11.0,Under Construction,0.0,0,0,0,0,0,49.0
flat,ats marigold,sector 89 ,150.0,8571.0,1944.0,3,3,3,2.0,New Property,0.0,0,0,0,0,1,31.0
flat,godrej summit,sector 104 ,175.0,7530.0,2582.0,4,5,3+,1.0,New Property,0.0,1,0,0,0,0,16.0
flat,bestech altura,sector 79 ,190.0,8837.0,1946.0,3,4,3,11.0,Under Construction,0.0,0,0,0,0,0,87.0
flat,godrej nature plus serenity,sector 33,145.0,8677.0,1512.0,3,2,3,3.0,Under Construction,0.0,0,0,0,0,0,97.0
flat,conscient elevate,sector 59 ,402.0,17500.0,2550.0,3,3,1,3.0,Under Construction,0.0,0,0,0,0,0,56.0
flat,sare crescent parc royal greens phase 1,sector 92 ,50.0,5000.0,1000.0,2,2,3,2.0,Relatively New,0.0,0,0,0,0,0,37.0
flat,emaar mgf the palm drive,sector 66 ,398.0,18090.0,2200.11,3,4,3+,2.0,Moderately Old,0.0,1,0,0,0,0,0.0
flat,signature global park,sohna road,54.8,7355.0,828.0,2,2,3,4.0,New Property,0.0,0,0,0,0,0,106.0
flat,godrej,sector 79 ,147.0,16256.0,93.0,2,2,3,9.0,New Property,0.0,0,1,0,0,0,53.0
flat,lotus homz,sector 111 ,70.0,10057.0,773.0,2,2,2,8.0,Relatively New,2.0,0,0,0,0,0,49.0
flat,breez global hill view,sohna road,260.0,46917.0,554.17,2,2,2,6.0,New Property,0.0,0,0,0,0,0,0.0
flat,smart world gems,sector 89 ,110.0,9972.0,1225.0,2,2,2,3.0,New Property,0.0,0,0,0,1,0,0.0
flat,krisumi waterfall residences,sector 36a ,220.00000000000003,14874.0,1339.0,2,2,2,23.0,New Property,0.0,0,0,0,0,0,63.0
flat,rof ananda,sector 95 ,55.0,5500.0,866.0,3,2,2,14.0,New Property,0.0,0,1,0,0,0,0.0
flat,rof ananda,sector 95 ,55.0,8527.0,811.0,3,2,2,14.0,New Property,0.0,0,1,0,0,0,24.0
flat,smart world gems,sector 89 ,116.0,8151.0,1581.0,3,3,2,3.0,Under Construction,0.0,0,1,0,0,0,8.0
flat,pareena mi casa,sector 68 ,110.0,9020.0,1244.0,2,2,3,13.0,New Property,2.0,0,0,0,0,0,112.0
flat,godrej nature plus,sector 33,120.0,13369.0,84.0,2,2,0,11.0,Under Construction,0.0,0,0,0,0,0,28.0
flat,antriksh green,sector 45 ,225.0,7826.0,3194.0,4,4,2,9.0,Old Property,0.0,1,0,0,0,0,87.0
flat,whiteland the aspen,sector 76 ,335.0,17615.0,2111.0,3,4,3+,5.0,Under Construction,0.0,1,0,0,0,0,44.0
flat,bestech altura,sector 79 ,269.0,12500.0,2152.0,3,4,3+,3.0,New Property,0.0,1,0,0,0,0,135.0
flat,ansal height 86,sector 86 ,80.0,5882.0,1360.0,2,2,0,1.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,ramsons kshitij,sector 95 ,35.0,5495.0,637.0,2,2,0,5.0,New Property,0.0,0,0,0,0,0,16.0
flat,vipul lavanya,sector 81 ,60.0,6666.0,815.0,2,2,1,0.0,Under Construction,0.0,0,0,0,0,0,0.0
flat,breez global heights,sohna road,46.0,6478.0,789.0,2,2,2,6.0,Relatively New,1.0,0,0,0,0,0,120.0
flat,conscient heritage max,sector 102 ,250.0,11633.0,1945.0,3,4,3+,25.0,New Property,0.0,1,1,0,0,0,0.0
